lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta0,log_sig_sq
-414156.23187943205,0.9915209018551744,0.23061315334997615,4.0,15.0,0.0,414159.6086008378,-1.0525996527013268,3.728882814938084,0.7118233641820587,-7.201415026584972,3.8122657395438813,1.3735733698846082,4.978993371758263,2.8621971119426393,-1.4536966416504045,-0.4394107221661267,10.148654561614705,7.392459613342688
-414156.70345231914,0.9490211517648727,0.23061315334997615,4.0,15.0,0.0,414159.9899789771,-1.0452875351654263,3.7086325136637877,0.40925856292834534,-7.299360082163815,3.8112878170773237,1.5438028307124672,5.017948649894698,2.9277630615907597,-1.2993650968124375,-0.4558821809588529,10.016413578830408,7.390961228700761
-414156.4820739937,0.9231189019573257,0.23061315334997615,4.0,15.0,0.0,414160.0250735421,-1.0587625386457555,3.7364004973423244,0.4476857150663763,-7.199074111663061,3.8425237491158395,1.5401296395389723,5.063429085256527,2.9407260415864367,-1.2920260092890365,-0.44682948739132894,9.992628474832483,7.389176038057777
-414157.18401275255,0.8841046032329943,0.23061315334997615,4.0,31.0,0.0,414160.7057131398,-0.9181937294750908,3.687117902906565,0.6680951327836187,-6.413645918113026,3.8563573287858866,1.6679050615772513,4.475732281210689,2.954085125832888,-1.4411118500757854,-0.08569149442062994,9.855079305532891,7.39246907894103
-414158.80830578797,0.9844939278402742,0.23061315334997615,4.0,15.0,0.0,414166.3816288385,-1.053725447016858,3.590740288656004,0.6066634101754804,-6.334231135402769,3.4507661630840847,1.5064337477430325,4.386494033671143,2.7326150245418566,-1.1984089159911202,-0.21450144310422095,9.77185787274975,7.394771672727924
-414156.7928968556,0.986425671983809,0.23061315334997615,4.0,15.0,0.0,414165.04702057544,-1.0121660349347814,3.657343425248298,0.5134347361474901,-6.493547397812161,3.506708185735558,1.508700755932723,4.640315734040225,2.8008235286942815,-1.3775627655580092,-0.4382747063850735,9.9805115688936,7.383299231840205
-414164.3484710734,0.7947916429617851,0.23061315334997615,4.0,15.0,0.0,414170.8526557028,-1.1502578162787986,3.39972212300013,0.7724837680214504,-6.588544692795123,4.14072161630529,1.6990414611892404,4.056491437239201,2.7328916472519813,-1.7757028542729498,-0.21849234267663184,9.852068183133419,7.393880201094924
-414161.10877565324,0.99833752076597,0.23061315334997615,3.0,7.0,0.0,414166.1687729616,-1.0992759929999865,3.461794424292222,0.6945484603374691,-6.529551720315325,4.056531130189633,1.7288801720977838,4.21821949711803,2.8050573256671423,-1.7585463844179423,-0.12786424537049731,9.912302304800493,7.392292048148353
-414159.5869666174,0.9996591963873869,0.23061315334997615,4.0,15.0,0.0,414166.161127746,-1.0440749704234615,3.9188873622866343,0.5619956371314196,-6.68282524688909,3.8737143377299987,1.5828715662741226,4.315784159448325,3.04979898913215,-1.1183927710995785,-0.5381999174865882,9.943651236948815,7.391813857399292
-414161.15521782305,0.9790797235756108,0.23061315334997615,4.0,15.0,0.0,414163.4878398439,-0.9756502904052752,3.4921503040513926,0.5647463407952357,-7.417574097190252,4.203612808368177,1.5018757860662253,4.886141939255226,2.7767907285700426,-1.7568858702477042,-0.1226858394919319,9.983927096152795,7.394657289892207
-414156.6397907604,0.9876546246684834,0.23061315334997615,4.0,15.0,0.0,414164.6875984449,-1.2239507136222345,3.5155611091263608,0.45551308774924404,-7.085771214153248,3.825938476001935,1.5788786728641209,4.816270890180261,2.981315891808877,-1.4870541406292916,-0.3104143532359809,10.049327838296987,7.389561469853031
-414156.05910371954,0.9937373611579869,0.23061315334997615,4.0,15.0,0.0,414161.7890742798,-1.1429320319302583,3.6321397290574167,0.41377146316297175,-7.151977050040421,3.83848656759382,1.6098275617010742,4.9691051497398835,2.9652754974681397,-1.5263930490937505,-0.3178982237451576,9.97071289620851,7.3879436325288115
-414156.5215817473,0.9726931256375774,0.23061315334997615,4.0,15.0,0.0,414160.7094054827,-1.076622798475973,3.6214794587582837,0.49989595421573607,-7.539651348397638,4.13281190492085,1.4524988103012733,5.116021787207787,2.9422138301578302,-1.5912245670761684,-0.3904921876884443,9.921019450203987,7.389932488389099
-414154.65255168045,0.9886994936699608,0.23061315334997615,4.0,31.0,0.0,414159.4168905086,-1.141431126143498,3.787038417769441,0.7984538223722158,-6.800050522316868,3.904518457839584,1.4924398045564296,4.5121812425087695,2.8883452457835537,-1.3910479057376277,-0.38535697872350155,9.944517110422462,7.388823573752707
-414156.31697049196,0.9780924986244421,0.23061315334997615,4.0,15.0,0.0,414158.5976359556,-1.0705305955696587,3.775094073786448,0.4580168417574092,-7.16380830768291,4.229595790628917,1.71767247455528,4.6557878858759665,3.0237853193687343,-1.5743364001284705,-0.24415338036611953,9.94979478609116,7.396184186388858
-414154.21294439334,0.9913063319327752,0.23061315334997615,4.0,15.0,0.0,414159.52561159333,-0.9779733738462636,3.588713133824404,0.5704776152353999,-6.938790876608954,3.9843718179555907,1.58505296346824,4.592646801244564,2.8014868381066127,-1.3515482422255523,-0.17206165973415813,9.91378347936435,7.390338037488175
-414157.0321414862,0.98301607625009,0.23061315334997615,4.0,15.0,0.0,414159.1268644539,-0.8986666837541181,3.7425687393558826,0.5245865873498738,-6.630217344746633,3.9727525266611416,1.5827841847317656,4.294280521347072,3.026756001249696,-1.6573742566658647,-0.44130427918778364,10.188324421014112,7.3902320603885965
-414154.55769961677,0.9424586908493295,0.23061315334997615,4.0,15.0,0.0,414163.7930463756,-1.1122139237491606,3.655880746301273,0.6119147516858051,-6.87116623482907,3.974086788255182,1.6332264077337064,4.464634436652305,2.860595058327494,-1.4119453127971868,-0.14993685157434744,9.862014234126487,7.392383186203284
-414159.9973719832,0.802932431510644,0.23061315334997615,4.0,15.0,0.0,414169.25436347653,-1.1511214590492465,3.544969169465265,0.7232136166685246,-6.96586435666232,3.989717217479984,1.6050849670123704,4.536796756615614,2.9208341067378645,-1.471562776460849,-0.0954603541524431,9.728231633248386,7.3854635335795535
-414159.9206306977,0.9858477571240456,0.23061315334997615,4.0,15.0,0.0,414165.98763428355,-1.0984586659889253,3.6396960236361795,0.6525244769913141,-6.56106463193159,3.755493861092813,1.562067746777346,4.673216974943215,2.951336846270029,-1.4764140148460236,-0.1103865589628803,9.606255624010318,7.391196353632222
-414156.12817893963,1.0,0.23061315334997615,4.0,15.0,0.0,414163.54390888545,-1.0714702946172734,3.650786132648533,0.5868331452178284,-6.578133143965079,3.593737912467827,1.4407465888382125,4.558592064047609,2.997420917568159,-1.3980822071528927,-0.20543422359702848,9.867168093042785,7.398738950618325
-414158.22514089796,0.9149510555454087,0.23061315334997615,4.0,15.0,0.0,414161.5655905042,-0.9472567064114725,3.7069576086271865,0.4759575101721129,-6.604589531847059,4.014374000409247,1.7598474495795426,4.412531116279595,2.8840472350439046,-1.6165253059988853,-0.33661361067125695,10.11155852143521,7.3849485576572595
-414160.1035056902,0.9971194978584048,0.23061315334997615,4.0,15.0,0.0,414163.73353032384,-1.069180935377012,3.8063596719412454,0.8775553273082156,-6.32028959060329,3.6534013914156893,1.5571967887968658,4.111786633648636,3.0261408843479565,-1.146920567071664,-0.4085080212588591,9.967616155659506,7.3968291319136
-414160.38996055577,0.9248486589062321,0.23061315334997615,4.0,15.0,0.0,414171.628996229,-0.9586761784440154,3.530356555731218,0.47923476047961694,-7.243730402493025,4.10400868439532,1.5207092348894158,4.819018160372099,2.9831504284889125,-1.677887914492523,-0.05248661583300818,9.82636671863343,7.398700350380348
-414161.3197802058,0.9768244740829373,0.23061315334997615,4.0,15.0,0.0,414170.1359484161,-1.0496824158479516,3.8610178554862453,0.7768647524855032,-6.628697440258018,3.699588879787165,1.5964884486880542,4.322815805449411,3.000783857360432,-1.1428879337998377,-0.6729568832423353,10.104473479293459,7.386820043731702
-414155.5094741169,0.6879733369205651,0.23061315334997615,4.0,15.0,0.0,414170.44345026946,-1.0851637865852621,3.7093355881648384,0.5402840605743745,-6.909961770037603,3.9587017729631984,1.5143515642208722,4.642911704651623,2.9246799678247055,-1.504631626044046,-0.07832045478573468,10.100265492423448,7.395392597201078
-414159.28315903374,0.9630325387135659,0.23061315334997615,4.0,15.0,0.0,414162.1946313422,-0.9166963225386807,3.5886173750797266,0.4415308527621437,-7.141467655839584,4.040313780370364,1.766386313066713,4.685831054777163,3.0984583070116525,-1.4895165073111618,-0.41541386987797735,10.135134580963664,7.385061869146466
-414156.9331132276,0.7807674369856329,0.23061315334997615,4.0,15.0,0.0,414170.6785725318,-1.0583894478951013,3.8158816444754855,0.697205270248521,-6.935029592822867,4.183187999049446,1.4043192293298765,4.334153429651644,2.746451171633728,-1.3621469504521675,-0.40487001238308395,9.832251927167876,7.395927738832167
-414158.7208600708,0.9512789487997898,0.23061315334997615,4.0,15.0,0.0,414166.8495143972,-0.9887896773326085,3.5552280126782554,0.31105547062999284,-6.946937248578048,4.007804469576235,1.4525065748593031,4.616505832703411,3.1261205708290056,-1.5995361958145544,-0.2722763540069888,10.143363016753776,7.387005540455151
-414154.9497515423,0.9932215643845161,0.23061315334997615,4.0,15.0,0.0,414161.66196362354,-0.9275805876327582,3.5350890966196893,0.4211889000154112,-6.959892049963797,3.9227294364221788,1.4438827514894137,4.721458338023968,2.964355244762027,-1.4661737676180113,-0.3719625360813089,9.9204163141889,7.391353625291393
-414155.7658627337,0.9887931189504282,0.23061315334997615,4.0,15.0,0.0,414158.76745218475,-1.069033503044013,3.814316849331827,0.7069072722262625,-7.229197992122883,4.3843049680736375,1.6786478090030152,4.5138839905021,2.887283191557383,-1.42922847551198,-0.24292656362885168,10.074758833734444,7.393121618211663
-414156.4701036558,0.7720171239302106,0.23061315334997615,4.0,15.0,0.0,414161.45969660295,-0.9609022450826509,3.7298646183736195,0.4285954795126355,-6.682077610853036,4.328430177231738,1.5531777292098752,4.16069518188883,3.0230777529814086,-1.3963105199115853,-0.1449949105682241,9.961588747343571,7.393905391666407
-414157.72009240295,0.8808098072177495,0.23061315334997615,4.0,15.0,0.0,414161.99386645434,-1.0090245334471932,3.7526876400911555,0.5566531909323471,-6.665519455509004,4.18671714883474,1.4963722030462159,4.005186577785687,3.048504268478483,-1.3052515301352707,-0.16051120910613553,10.004281792158551,7.387231704060969
-414163.60740512604,0.956210866508741,0.23061315334997615,4.0,15.0,0.0,414168.5151043952,-1.049955035771714,3.8450002613783534,0.5589994849616884,-7.03207826891795,3.829027222341466,1.6732203867418565,4.834442106973334,2.73639498106927,-1.7736648933723829,-0.568641686760055,9.894549993753968,7.39937827116836
-414164.71097542415,0.9915357822313304,0.23061315334997615,4.0,15.0,0.0,414172.5273585904,-0.8025880514868856,4.028868798704122,0.5852458925195408,-6.967814882695933,3.7118823066098985,1.6587795942337002,4.698104495602207,2.8270435128678812,-1.7222479726483875,-0.5949747865516161,9.987318217637913,7.389714133858133
-414160.40131166903,1.0,0.23061315334997615,4.0,15.0,0.0,414169.6745551304,-0.9231851863471396,3.9784782588782006,0.6801826709784387,-6.543443511742598,3.531114347962828,1.5827474840068783,4.694360628100268,2.9305352212076925,-1.6842932130742325,-0.49562801120004024,10.07592568021993,7.395431464278256
-414161.81154777703,0.8893318703813746,0.23061315334997615,4.0,15.0,0.0,414164.7919608243,-1.1228548899408808,3.4157747023158866,0.5069072047388461,-7.247867560580836,4.405570351666415,1.5402740059067672,4.386242189021912,2.905542713810802,-1.1737997343477595,-0.17891939702164847,9.848930859371663,7.385340351930683
-414161.519338299,0.994233391408035,0.23061315334997615,4.0,15.0,0.0,414166.3349259619,-0.905113721711498,3.9516742637667086,0.6592982164505644,-6.18568047279068,3.3446827308994984,1.5900028787663132,4.407796009948575,3.0644995858404855,-1.650046712062227,-0.47078654375695206,10.084946460366158,7.39967178346784
-414158.6414770525,0.9973569823380918,0.23061315334997615,4.0,15.0,0.0,414165.1821501175,-1.2553713610289898,3.551825347285508,0.6328535902022323,-6.740192810159398,4.247539822017415,1.6017943468505913,4.196236754708798,2.831630660596107,-1.3340396539145836,-0.25873184581126557,9.913780584451723,7.383603357922612
-414158.52986688825,0.9946843307777216,0.23061315334997615,4.0,15.0,0.0,414165.2605328297,-0.7875270265366967,3.9153556339286175,0.5670430462096947,-6.868365692612564,3.866923009390381,1.5542416375089712,4.7468597257834535,2.770975052660275,-1.4235922646224963,-0.05222799259469933,9.965270124519483,7.394359387942465
-414158.00563951215,0.8946210672207949,0.23061315334997615,4.0,15.0,0.0,414163.9999919379,-1.0133347863320448,3.5109761762929517,0.6276556835285235,-6.226355702570465,3.6760384178818075,1.6257884071286928,4.152366242478389,2.890326032992551,-1.2108664385438557,-0.5701052777323277,9.910853401568739,7.391266826269749
-414153.0885287276,0.9884612651455119,0.23061315334997615,4.0,15.0,0.0,414159.5652221789,-1.015748045538496,3.6500778764171877,0.6336786451945753,-6.953503038896706,3.960374029233754,1.471744715753334,4.648278419360623,2.9905787175412635,-1.4999239247084535,-0.3679366010973766,9.973803256144588,7.390527808797612
-414155.63410909893,0.921597232949622,0.23061315334997615,4.0,15.0,0.0,414158.8235996931,-1.0308982581146582,3.711735383999825,0.5264861662740784,-6.256444085328286,3.799744981726112,1.7406285646605844,4.117815565438414,2.904262486083464,-1.3098391255709623,-0.19320202108280554,10.122014261049017,7.392380969813617
-414157.1868835796,0.8284791611026212,0.23061315334997615,4.0,15.0,0.0,414161.4665761115,-1.1756397075174747,3.733524174586035,0.6761907358825168,-6.615644150611448,4.0835270198680895,1.5688912792274912,4.316714170117298,2.8027274878040607,-1.7045359765854164,-0.31500369511931825,9.955788173462905,7.390654724100981
-414159.9328742096,0.9693970934472984,0.23061315334997615,4.0,15.0,0.0,414165.56446211383,-0.8526538204741366,3.6146590301109742,0.6765230109555173,-7.050500342090824,3.9870444830919336,1.728242099956984,4.499395959121422,3.1169638798152213,-1.1684569798123718,-0.4565470759747818,10.069036823596429,7.395081154479038
-414160.68820365984,0.9995479764220626,0.23061315334997615,4.0,15.0,0.0,414164.49633392744,-1.2514163680266337,3.7130790319507376,0.5154364600725083,-6.409370259814763,3.587752177258244,1.4983581368202459,4.622724471091269,2.710393612066557,-1.6774619498911725,-0.1836809531508072,9.89500142230512,7.386766445664641
-414158.95028578205,0.8903211738396093,0.23061315334997615,4.0,15.0,0.0,414166.8810049038,-0.8489427898061399,3.747777458127238,0.703048686364387,-6.398564514710252,3.7978328918958426,1.541991336056603,4.18911851764981,2.950909520941689,-1.1244771571226904,-0.43590454611432977,9.970682709611605,7.399502604376988
-414156.5581636164,0.992725944746258,0.23061315334997615,4.0,15.0,0.0,414162.8293509093,-1.2050199665199244,3.808705427343574,0.6893740225432946,-6.525806074170875,4.060656407746791,1.7435409153328452,4.161870480401614,2.91684409481646,-1.5298554707503378,-0.25793815502558615,9.943568043161395,7.386815376260639
-414157.9422760329,0.926327739560952,0.23061315334997615,4.0,15.0,0.0,414160.96586384554,-1.1220807961073944,3.8995382099407676,0.40273866769076516,-6.463436308849522,3.992430827694008,1.689083805837378,4.226945301438567,2.84957474945155,-1.5373863302580995,-0.3632084050505021,9.952025515625404,7.394533964718169
-414161.7298672303,0.7419305279360443,0.23061315334997615,4.0,15.0,0.0,414171.68106001907,-0.7664403242224138,3.6986353271838994,0.7050337714651435,-7.084941003937858,3.8033116466230092,1.8480976074175464,4.903522793646201,2.972100460865812,-1.1395002663284568,-0.3379760239113222,9.965604391507423,7.3874773077045885
-414160.71584166243,0.973732977160269,0.23061315334997615,4.0,15.0,0.0,414169.8356509334,-1.1871926736389233,3.7065945334002643,0.392545377135026,-6.48713920353279,4.090466403256005,1.3202924107458092,4.06444846261249,2.798024518376735,-1.6669478691098072,-0.24903146443203764,9.92629931370476,7.394126316870393
-414167.2614686278,0.9779526177676978,0.23061315334997615,4.0,15.0,0.0,414170.59641904937,-1.2293941181091774,3.591594994095946,0.4101322497111088,-6.09705815158708,4.107560196200211,1.2755414342043538,3.603277360269766,2.9916757596442634,-1.7746348330054842,-0.296959418000747,9.935321610793926,7.3964602382307065
-414162.56435694336,0.8207737440284093,0.23061315334997615,4.0,15.0,0.0,414173.26468670147,-1.0272145005366318,3.6602556529919146,0.6011459493442335,-6.082193032880118,3.98572977014222,1.4330067685847176,4.077774380681259,3.075364277878079,-1.74456993165582,-0.11888714860538413,9.893095071916337,7.389027438765561
-414161.4407921568,1.0,0.23061315334997615,4.0,15.0,0.0,414166.56212181784,-0.9100898749064478,3.5517744038371664,0.4548792968193537,-6.710648553547962,3.507326553557016,1.7663069908080684,4.488037308177219,2.7408289760789417,-1.195896200295999,-0.44197901547555285,9.984038769036513,7.395854551557211
-414160.6926882949,0.9657106462980697,0.23061315334997615,4.0,15.0,0.0,414175.9230760141,-1.1469881327074298,3.7554068977288457,0.49492455258285095,-6.380571043395381,4.163079276432415,1.495452817424568,3.897803474390836,2.764034985972342,-1.4592919762704664,-0.4471828509914736,9.952384050068918,7.382029111059472
-414164.0958943881,0.9640338416124105,0.23061315334997615,4.0,15.0,0.0,414170.1588515682,-1.1917614291455088,3.777311155236745,0.5212913084322492,-6.837490107172489,3.879648488904316,1.5019275375716932,4.854237942336686,2.8487273053708844,-1.6372809313884642,0.0234350729572447,10.071747142293432,7.404568287502967
-414161.9685528272,1.0,0.23061315334997615,4.0,15.0,0.0,414167.8438162353,-1.0109243413322169,3.5270022883840824,0.5824172561392884,-7.040509833436279,4.169068439652474,1.5302560298083325,4.2944303349059725,3.0114121522116397,-1.3714781504941795,-0.6942245675706884,10.018491607277067,7.379428825397488
-414158.34728220344,0.9417195765927129,0.23061315334997615,4.0,31.0,0.0,414166.14616025885,-1.0099984788125613,3.5238678907998016,0.6587015373864366,-6.574348066158411,3.881599436032542,1.4986052789441762,4.160023514898702,2.9095094113332287,-1.3200711002828136,-0.6621776454283297,9.940364788405994,7.385084586540552
-414159.07458555116,0.9011583161011879,0.23061315334997615,4.0,15.0,0.0,414163.60398029984,-0.9798477934746925,3.4812529293484733,0.6322028254725105,-6.421684999107725,3.845582478554484,1.5027687945204575,4.23442766838244,2.8882411893531414,-1.2993406897645743,-0.6364303705538341,9.939959417994755,7.385158171869401
-414156.0956714767,0.9995756102102867,0.23061315334997615,4.0,15.0,0.0,414162.3316210185,-1.0653362347578985,3.583396976346007,0.6700108631606594,-6.76615361288492,3.4729403202786386,1.4298241725125624,4.884658484257181,2.9112640628684683,-1.3729550796340106,-0.2767871875192946,9.930225670502777,7.395032823392466
-414156.9323742333,0.9646705407618156,0.23061315334997615,4.0,15.0,0.0,414162.9445912774,-0.9620692772129759,3.849824988349996,0.6534463803856171,-6.117732041809226,3.9128404609189085,1.6978681452248214,3.7574865585391644,2.9412179726877254,-1.5115693535272885,-0.3826832132956262,9.991112168623316,7.388692013018262
-414156.3143629492,0.9671129321890357,0.23061315334997615,4.0,15.0,0.0,414164.8552046173,-1.1965911441516284,3.652039493329254,0.6996538173923249,-6.457898865425805,3.6032940828738873,1.6874592958043482,4.487706548217208,2.8736241683053203,-1.2727036136309702,-0.3538881685139991,9.813833906659001,7.392780954676235
-414157.1615328064,0.9966354159133901,0.23061315334997615,4.0,15.0,0.0,414160.67914916296,-1.0997457739806378,3.8491351581680124,0.3743727367991237,-6.709144797696221,3.6849966568580106,1.5921629362170777,4.68307601487225,2.881895820414376,-1.191914485664018,-0.23405506887216654,9.893444325406023,7.390430176856659
-414156.3658981965,0.9988417855798576,0.23061315334997615,4.0,15.0,0.0,414160.67898693617,-1.161841849369084,3.812699248650229,0.5536119447470443,-6.54762744158155,3.946979060482365,1.4490439814425224,4.244254416746599,2.8406258996077347,-1.2905959912718377,-0.2499900108444964,9.990637300489803,7.397130701703701
-414155.1659594048,0.723107954902619,0.23061315334997615,4.0,15.0,0.0,414161.0912477075,-0.9861556245437697,3.6429486723534357,0.6117849628385515,-6.406881999321963,3.845704634730952,1.649269460261009,4.373952590024468,2.969947742129542,-1.3806499328700619,-0.30279797058165037,10.015486331172845,7.3855113090487015
-414157.832353183,0.919527203125632,0.23061315334997615,4.0,15.0,0.0,414160.6645620593,-1.016165399678698,3.5633230220123124,0.5137423480591408,-6.95681104703655,4.1959557838795645,1.5813706540841852,4.510497496431278,2.965710958198568,-1.588635060960297,-0.24401583616779116,9.86548412519965,7.402765994054068
-414157.40625977895,0.9662631592143959,0.23061315334997615,4.0,15.0,0.0,414163.9572987238,-1.0501088719438638,3.5547389022745257,0.7435866888935498,-6.517406831874189,3.6824802120410354,1.4492313470000062,4.613863006559928,3.06102462311226,-1.4728021688725024,-0.3039126538135867,9.763364059376993,7.392693258261868
-414156.05883123784,0.986643187073009,0.23061315334997615,4.0,15.0,0.0,414160.081236956,-0.8840663046849561,3.8458722809295915,0.4944731220349667,-7.16460803491025,4.072131755654662,1.5728659891056824,4.530113557360987,2.836327397446239,-1.4322363104178046,-0.4383328562806958,9.957829973772764,7.391097119409629
-414159.3330285451,0.905592753696564,0.23061315334997615,4.0,15.0,0.0,414162.1998063582,-0.7702020094851518,3.896313268208319,0.6525294560288782,-6.830806326603568,3.680243276216292,1.5473390960139872,4.556565917522729,3.110561042403628,-1.3824718997718588,-0.30967501663678326,9.848139455843972,7.395536347179899
-414157.7355039141,0.8440253715634557,0.23061315334997615,4.0,31.0,0.0,414167.82715713774,-1.1621038745825112,3.666031418798067,0.5191675426836417,-7.575122308358183,4.408618110179211,1.4220848198844154,4.60757679047306,2.831287289761471,-1.416270528605591,-0.3457249433652755,9.974619404151252,7.387877128483464
-414156.7013401546,0.9743373180952867,0.23061315334997615,4.0,15.0,0.0,414163.25880791777,-0.8631294262952276,3.758246800522783,0.5890039883228351,-6.423740532864225,3.4795246905454764,1.7189309841870217,4.49793213129226,2.9423118222586466,-1.4502967495001207,-0.524444294832313,9.956605370486932,7.3942531678464105
-414160.3095227681,0.9756986053234383,0.23061315334997615,4.0,15.0,0.0,414164.51082436217,-1.0425675203253622,3.4443248694045185,0.4688087558624668,-5.911594395093989,3.3186007108835,1.3754259879296664,4.251974356582998,3.025913959991627,-1.4763205555517829,-0.2345090495080179,10.029642021505467,7.387873687368199
-414159.1211142876,0.9339531307354695,0.23061315334997615,4.0,15.0,0.0,414166.20941312314,-0.9654807397899277,3.438932032165306,0.5067411846426567,-6.218042237798202,3.4480673725972033,1.4000972869384525,4.397935256801999,2.7936023932918665,-1.5338666216807688,-0.2555352883499271,9.919263370771532,7.386737620796132
-414156.8216887421,0.9436872108543615,0.23061315334997615,4.0,15.0,0.0,414162.8916906143,-1.0445357068301169,3.8711690489635195,0.4498974145709659,-6.578248795403642,3.7686785423519216,1.672830362945314,4.540998881284362,3.0413963650891636,-1.3634755159735918,-0.229753984857386,9.766711614923445,7.394017387018317
-414156.2793066844,0.9992680301014694,0.23061315334997615,4.0,15.0,0.0,414160.781100832,-1.1619471713439002,3.716930967032723,0.7039606247304787,-7.003142232444108,3.7759729777147717,1.5770283710008706,4.974525673261345,2.9963551651847222,-1.3775346359044671,-0.23049246902751833,9.911818536923798,7.3962240062715985
-414156.5102919451,0.9518904521640162,0.23061315334997615,4.0,15.0,0.0,414165.2686847747,-1.1886287519233643,3.7558949190556024,0.6821776486242733,-7.136514562148547,3.796088589672361,1.531340224066581,4.998880110941786,3.0316258372839675,-1.3539081499076466,-0.21441417869729631,9.88413054057042,7.392769106664873
-414158.89584773214,0.9067437923540295,0.23061315334997615,4.0,15.0,0.0,414163.50923130993,-1.038683261631861,3.746622172006583,0.8439205958706566,-7.066472426545593,3.663368908259729,1.517773861536501,5.045582880867082,3.051062621892108,-1.2585776892436769,-0.28333655045624695,9.899826314293229,7.39668542377598
-414159.30401371827,0.9870061461833182,0.23061315334997615,4.0,15.0,0.0,414162.7122704304,-0.9315941023289466,3.7242589768215297,0.4439084891132695,-6.521362071798862,4.169100101550637,1.683835883846467,3.8607977475400004,2.7549834735923864,-1.507131633048948,-0.4036300648005685,10.126966475299929,7.386853552169371
-414160.18576887756,0.9090141647489801,0.23061315334997615,4.0,15.0,0.0,414165.34067163966,-1.1676328494561632,3.6322613796743526,0.5620753263737622,-6.9984732258848625,3.605484983787199,1.4393208774559534,5.113579468367164,3.189108800071082,-1.54716673476085,-0.17673282076621283,9.88684575404811,7.396037412746172
-414162.52265821816,0.8081980245443997,0.23061315334997615,4.0,15.0,0.0,414166.22380093177,-0.9812051169149083,3.7754536732584847,0.6741531449815976,-7.287716193861091,4.713326198118025,1.718498273576697,4.065767827101207,2.6651229312325744,-1.3113228799951826,-0.47423384310142624,10.010878129499641,7.387577519408991
-414163.49052688765,1.0,0.23061315334997615,4.0,15.0,0.0,414167.3212361407,-1.0434051222279765,3.630199200363997,0.47224551413392485,-5.992538229441146,2.8861469098178407,1.5199590598201775,4.702262422640912,3.149798796567231,-1.5835232474927055,-0.15330931357731475,9.964606590791513,7.39562359675673
-414159.74112012127,0.9932387061459952,0.23061315334997615,4.0,15.0,0.0,414169.80224236083,-1.0221816993107642,3.6848395547404893,0.5903281453208148,-6.859589070759243,4.442173262683725,1.5340437132427485,4.091694103735017,2.618023427847203,-1.5271874678904998,-0.4260785328154903,9.878720310802866,7.387541153127082
-414159.0775035385,1.0,0.23061315334997615,4.0,15.0,0.0,414162.85643851326,-1.0020080896783081,3.7012815150229312,0.570815373312946,-6.8540404759928135,4.364582358043249,1.487821075325056,4.138574181155316,2.616392085551125,-1.5110842145053613,-0.4313906059171885,9.892413742580146,7.388325447904008
-414164.3250083387,0.5806938036952177,0.23061315334997615,4.0,15.0,0.0,414167.0682848699,-1.0187228147223415,3.750564861230116,0.5829820279629597,-7.366191761664777,3.694446166763013,1.6271596202883256,4.931228744912139,3.196126553282208,-1.3403486858722353,-0.14948404534907456,10.003768108747193,7.39488067251864
-414162.72893470124,0.9613250931054431,0.23061315334997615,4.0,15.0,0.0,414173.22027626337,-1.2522395396625914,3.34848212585756,0.5953299906174102,-6.904443804724711,4.068131587825084,1.531296977064989,4.6723131674366325,2.6523808252811865,-1.502045339888989,-0.43867064423430213,9.846013327343243,7.392156158307722
-414163.72555851267,0.9874886525500283,0.23061315334997615,4.0,15.0,0.0,414170.70065745653,-0.7764301602079645,4.046544346894361,0.5563619078090407,-6.579318110883939,3.881264888836621,1.5134727015768588,4.364079954821934,3.2497795258906623,-1.2789191984426982,-0.17433992001961926,10.121432100181403,7.391272501287146
-414157.0874945354,0.9866155092352255,0.23061315334997615,4.0,15.0,0.0,414167.5024273152,-0.8144704836299329,3.7975782651603724,0.4183598940236162,-6.800838458100458,3.700953994358019,1.4355158522188445,4.732707332003453,2.937204805793033,-1.463489995396489,-0.10376365655234362,10.031206902069034,7.393790719514393
-414159.9459054559,0.9773630540230508,0.23061315334997615,4.0,15.0,0.0,414165.8873501473,-0.8136235957112773,4.003593328403094,0.6487633678561786,-6.716061051512878,3.908128399060712,1.5242827560032126,4.487994839242024,2.869877014302698,-1.3314321059147733,-0.18173675683258922,10.207376938997207,7.387268438395134
-414157.1744412257,0.9907342225257547,0.23061315334997615,4.0,15.0,0.0,414166.15607481025,-1.0266092001702158,3.450213530729883,0.5325678202843989,-7.090489999037983,3.955022151243596,1.5770797522710633,4.6787624735672555,2.991611142446237,-1.2998390424202055,-0.5262797471661567,9.982072831533756,7.3970720568349755
-414156.93280553864,0.9144362242226299,0.23061315334997615,4.0,15.0,0.0,414162.7665048059,-1.1407113515050609,3.877426665548298,0.6937686975465581,-6.903894166249296,4.087791323440362,1.4483724082952232,4.4599978201977235,2.706953400449286,-1.3547615751859516,-0.3406114591572043,10.092967746043229,7.390896647805582
-414155.7207230465,0.9937463879855493,0.23061315334997615,4.0,15.0,0.0,414160.2409980234,-0.945450494045685,3.5179805962341644,0.46331419344075725,-6.826867131130426,3.8366964592810806,1.6505669130730602,4.67515166257929,3.0635905007795006,-1.4690727158914327,-0.31295022588545063,9.825847824955616,7.392399746964693
